ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
5.66062667231982,2.0980481755346316,0.5524250591633075,0.3879398532761389,350,39.264803004440445,97.64121867727606,free,y/s,foc,e/h,"673.97, 715.91",64.62766434496902,11.272525368442635,,,,
5.128221016560681,3.7353910516654,0.7932317632048412,0.31003373407408746,383,95.57821453207312,34.724681840443544,free,e/u,free,y/s,"51.48, 240.85",44.574864451924356,12.258959990602259,,,,
6.387992506910444,3.49285859170046,0.6986767316978215,0.1114555061773187,340,65.47903079310171,73.55893383468253,free,e/h,foc,e/u,"122.78, 791.78",47.828235472042465,11.740395560229537,,,,
5.579809628308717,3.0965783868183885,0.5254018311564678,0.25177954317404627,383,37.51564288337141,62.19437313899078,distr,y/s,free,e/h,"263.22, 287.50",52.65369452812529,11.848548979763672,,,,
6.663908612081885,3.67817380367489,0.622175042591387,0.31150354947136066,344,53.68711779997191,95.85594478354578,distr,e/s,foc,y/s,"2882.40, 377.82",51.082078151672974,11.510451749217719,,,,
5.903438196896561,2.9852767314181983,0.6774981688908561,0.13241125910968377,304,64.91643703914639,69.38060128640761,foc,y/u,free,e/s,"1869.74, 392.54",35.6396158881754,11.349013593364292,,,,
7.091276655504135,2.057450657024664,0.6355873752428786,0.1406612110941089,352,86.34140449778172,46.09874159671286,foc,e/h,distr,y/h,"2012.67, 220.86",41.63222785996095,11.991068649325767,,,,
6.036364847498321,3.2225503213515596,0.5068176440779718,0.3570894830380591,471,81.77472746536931,71.78583825039296,foc,y/u,free,y/s,"3439.70, 207.94",32.11770702807591,11.841433066825495,,,,
6.563944211317049,2.296936555458655,0.7860004753127192,0.12355014902030617,356,70.68053259708773,92.95412021607417,foc,y/s,free,e/s,"400.55, 207.37",93.15234108418511,11.329508866952493,,,,
5.7022483130207,4.319130409565081,0.7389366094468132,0.31629949204325514,361,35.873234981211255,92.39287583929142,distr,y/u,foc,e/s,"183.82, 406.55",46.58334690974436,11.55055737865516,,,,
6.717716734447151,4.24967907181348,0.7174299519927592,0.35673642274002193,603,99.55780552502516,73.65573405564248,free,e/h,foc,e/u,"2844.97, 215.91",74.84824947256844,12.002066030549027,,,,
5.290981535692072,3.1795664352319806,0.779664946909698,0.11447776346001007,404,95.35711739549464,71.72473967265148,distr,e/s,foc,y/s,"1853.61, 267.52",63.93771248538849,11.531592480388072,,,,
5.432102809694651,3.292421457870672,0.7733751790085741,0.3539060944540253,299,81.78924277324215,75.69494725879824,distr,y/h,free,y/s,"2568.58, 645.71",48.26937825489604,11.431932082843696,,,,
6.598225836374571,3.5890255058018457,0.5702833900567135,0.3439473582462428,338,93.46493921643943,36.90738923538531,foc,y/s,distr,y/s,"68.37, 429.94",88.20384948116315,11.459989582915226,,,,
7.2617071018300745,3.3331169163795487,0.614864542874078,0.21003395828526486,593,79.56985870367579,76.66311168205203,free,e/u,distr,y/h,"1338.70, 705.75",79.08935875575273,11.5389557395916,,,,
6.76431486084867,3.5838875057980655,0.6709259621043625,0.23395883321923272,419,32.23227033277135,45.256440839140794,distr,e/u,free,e/s,"56.85, 790.21",72.98297972554676,11.228914902629818,,,,
6.1482231592091505,4.118562583085942,0.6183932075622997,0.24302888105685733,544,48.811615038976214,32.48824240707288,foc,y/h,free,e/u,"3304.28, 206.69",79.11320691136592,12.301676793236242,,,,
6.531115639501495,3.394653328444234,0.561220242962123,0.24643773185555704,480,84.89592434080409,67.98458131737226,distr,e/s,free,e/u,"3383.07, 701.15",82.28012105819174,11.647162438053702,,,,
7.354914847466816,3.2717601298492758,0.7118284636325419,0.13843014266309728,560,84.13695872405017,95.7197907322469,foc,e/u,distr,e/u,"2001.26, 525.57",89.19609476721934,12.221429547231931,,,,
5.289204974182669,2.560928144076033,0.7607281474602248,0.3222358704323971,495,50.54143915718549,67.94355962043412,distr,y/s,distr,e/h,"3327.56, 252.88",30.936707708120494,11.109936791465923,,,,
6.333078568075561,3.432518636293678,0.6903856229590932,0.38053858222525105,279,63.298738601646804,84.41524256424707,free,y/s,free,y/u,"3518.59, 708.47",69.27130714218595,11.244280193971544,,,,
6.160984420962829,2.1800394724894008,0.5569060308868122,0.39243853226759196,440,65.67895986895871,49.003520376083664,foc,y/u,distr,e/s,"3853.96, 709.34",63.52313211143588,11.98467245651088,,,,
6.23266907577374,3.345433478837112,0.6385517006981762,0.16382345036280732,583,76.2671105231247,69.80315106564075,free,y/u,distr,y/u,"1375.15, 501.04",38.396614069278186,11.685807863902463,,,,
6.468841648503574,3.272083975331551,0.7180028720335473,0.2001260944107459,547,79.750148437651,73.52006781279756,free,e/u,foc,y/h,"2985.99, 536.07",43.55445661889575,11.11274049584042,,,,
6.9848199895335945,3.1302833892123667,0.6190809085687958,0.1204721022762537,265,81.89841371696244,69.95842372551968,free,e/u,foc,y/u,"164.02, 728.42",60.26381557888877,11.531261045802536,,,,
6.097501015172082,2.648612891454621,0.5943522714194404,0.317595330874503,406,81.94581840367911,69.35562762243671,free,e/h,foc,y/h,"2234.83, 630.11",30.41624172414576,11.454020592861845,,,,
5.1146767594014895,2.077283722465834,0.5310022334582474,0.27422396350798645,443,82.07505013798061,36.01057568203284,free,e/u,foc,e/u,"3126.62, 242.79",47.186821324997936,12.371499617148377,,,,
7.306651783399351,3.7271277551610336,0.6884151219699042,0.218105554873222,330,54.18833862563421,35.140410592468754,free,e/s,foc,y/u,"4424.48, 395.24",70.93649717254173,11.760606095250454,,,,
5.938223413045105,2.6654394734406863,0.6046419911026776,0.10456143755017114,256,61.42917489301301,36.59878753533288,distr,e/h,foc,e/u,"861.96, 272.81",42.409837639473906,12.127598294974087,,,,
6.377274034863142,3.3013681004736384,0.724525570606105,0.1699107233223986,601,74.318447628017,41.37223341678322,free,y/h,free,e/u,"2531.49, 391.48",35.24444033083007,11.92205828920356,,,,
7.140080901398326,3.1929821981594064,0.6604317633400087,0.19271479899628946,559,60.76224403844289,84.56369488826749,distr,e/u,free,y/u,"2119.58, 425.81",38.95579507619931,11.557497626979492,,,,
5.21478378617908,4.228062316170603,0.7028262892395026,0.10785069873047196,618,61.64019987526902,94.43010958437951,distr,e/s,foc,e/s,"2589.59, 207.59",96.48650698401475,11.536998686824035,,,,
5.693650496417242,3.728790173854854,0.6873448895676886,0.333094937843707,286,54.81698237087112,51.12947815151978,free,y/s,distr,e/u,"1535.79, 512.44",53.36818618025664,11.304530560366873,,,,
6.302271983359989,2.3254958434494895,0.7710670115871788,0.3550504122365703,531,91.16896072583116,53.55522053376623,distr,e/s,free,y/h,"2398.31, 363.47",36.36429581375596,11.454743463112127,,,,
7.4240516245059816,4.058994851261913,0.7818559412921757,0.23327629989167684,408,75.58557073293767,78.1616346381715,foc,y/s,free,e/s,"670.62, 200.44",48.113263133124626,11.500869678268854,,,,
5.693088486551985,3.0768167531439596,0.5279617555850978,0.2306483648390027,328,62.77176383037355,64.6121932197789,foc,y/s,foc,y/h,"1741.21, 407.03",98.83823123940881,11.566122189824837,,,,
5.568325397774012,2.8429779972052605,0.7135014005284279,0.31605455136689375,429,33.36355031819061,63.56379212263063,free,y/u,distr,e/h,"1410.44, 686.00",62.141418421819665,12.378781054912242,,,,
5.802935047237709,3.5847049296178417,0.7294078250120435,0.3003622399362482,670,82.30779449724389,32.36112001176565,foc,y/h,foc,y/h,"2668.15, 626.06",42.66347380003254,11.68426026274178,,,,
6.901658802372074,4.12704138477613,0.6688140729116865,0.23333811883408026,557,81.4164954408536,72.62554480909913,foc,e/h,foc,y/s,"154.01, 733.24",69.43868832645325,11.613068860256227,,,,
6.554939352188246,2.121449738539524,0.5827018211093995,0.1251189843109181,475,76.1761125487931,52.922972632724054,foc,e/u,free,e/h,"2348.67, 473.17",93.26994616652277,12.124660038962071,,,,
7.349725239228774,3.992428459186519,0.7242676095509322,0.11490012343531616,397,32.23399918691213,60.301537997090776,distr,e/s,distr,e/s,"1285.55, 761.65",96.60972742288413,11.762382526443929,,,,
7.22955493118914,2.3503371363834358,0.7147852422636314,0.21591486700599455,549,61.6452097615895,31.479016762300766,distr,e/h,foc,y/u,"3260.54, 200.89",82.00725285733557,11.340332301662905,,,,
7.2414179504038625,3.859336938729479,0.6650367065179232,0.15967455735671632,327,63.48144357296423,99.2402307557379,distr,e/u,distr,e/h,"1951.83, 299.33",75.04301373445279,12.368416625821869,,,,
5.6331621773786065,2.2391726400469696,0.5412740047782901,0.2551718515658894,336,54.25474841126754,49.00097974051862,foc,y/h,distr,e/s,"3747.40, 787.35",30.50637409811838,12.079382258631147,,,,
7.438210917676431,3.9950031740049834,0.782627685590447,0.3493547502270199,482,95.07811614242372,85.49315395956394,distr,e/u,distr,y/u,"3076.02, 641.67",48.39318127999347,11.943734786817766,,,,
6.619985053257698,3.3735914453398843,0.7711376182768697,0.24291639228580458,255,45.85853705526943,67.57456554203611,free,y/s,foc,y/u,"50.97, 579.46",93.79301410446602,11.383819300022031,,,,
6.978011378604975,3.679456730663721,0.6127379007597245,0.133413368193528,407,86.70626827127336,91.17773485270845,foc,y/u,distr,e/s,"3015.67, 434.40",81.21436832784505,12.138137737361205,,,,
7.05701166942406,2.204031708256365,0.6138673989311756,0.2765103298164282,403,65.56995362201883,61.941605641634936,foc,e/h,distr,e/s,"2541.34, 632.85",55.98289244057772,11.595715524040182,,,,
6.874452617431029,3.3008150295130934,0.5643635739300654,0.31597380154643545,415,33.99077374217916,52.66309068530642,free,y/h,foc,e/s,"2489.09, 407.03",67.8211971286988,11.343408891323293,,,,
6.391390675639201,3.4130940197610613,0.5590747909195657,0.2640693451962169,623,52.80399207377102,90.97914670320304,distr,y/h,free,e/h,"170.02, 775.64",82.23293955950747,11.313327526193339,,,,
7.469548064730628,3.3870139978654823,0.7603978692409337,0.32903890460022645,403,84.97731993523092,96.21794827338465,free,e/h,free,e/u,"69.22, 293.88",71.84712535827619,12.34405007210902,,,,
5.197706372819581,2.333998095820675,0.5091122805876832,0.27668627615353997,485,76.1049766867039,89.54659090455675,foc,e/u,distr,y/u,"290.27, 227.69",55.20504406737419,11.571456903761817,,,,
7.255224973819935,3.5119128776242747,0.6082736095743406,0.3206668616550586,335,33.77596401580941,84.53428051886823,free,e/u,free,e/s,"3013.17, 321.97",33.69774101468502,12.055368081902294,,,,
7.444628615058777,3.6940276988249074,0.7295133837026834,0.20519578023538176,437,93.76544628097992,74.75258770746092,free,e/s,free,e/h,"1620.61, 347.28",93.14794805197727,11.74612442051394,,,,
6.618020975071319,4.188716540256711,0.5763492265379131,0.2976058378485455,405,84.42201867870945,35.365020906412646,distr,y/s,free,y/u,"3182.61, 767.96",54.63960149351869,12.079629366515672,,,,
5.356437431603735,2.3793310436154145,0.6196169272050057,0.2810563404411848,658,71.3837437909675,37.711435254445234,distr,y/h,free,e/s,"2693.25, 301.68",51.977182747922505,11.455822134328479,,,,
7.239046296161503,4.068918650872501,0.5257105989152893,0.1690281458756559,665,47.46162209102725,96.77088688902079,foc,e/s,distr,e/u,"998.56, 691.67",94.74211463952918,12.106410740548041,,,,
5.927211622842218,3.5407335651737486,0.7253780078840404,0.2822530001708813,479,58.78618968859901,33.535178219670534,foc,e/h,foc,e/s,"1403.60, 357.00",85.97877316886911,12.114488589502399,,,,
6.698482556994163,2.9330675198233918,0.7682585841039654,0.16462872048953286,479,73.4776183412056,30.271321875712637,distr,e/u,distr,y/u,"455.27, 243.34",79.18180664336276,11.512588966010139,,,,
6.088301456429782,3.760469435173045,0.7655161679479143,0.13923422401506838,477,60.44686148718452,96.21843809470528,distr,e/h,free,e/u,"2375.92, 427.96",38.83044321771211,11.222517262628616,,,,
6.336212761284797,3.1456347008422396,0.5368593253715516,0.38477009055256306,271,81.85253787290279,85.20570740513546,distr,y/h,foc,y/u,"2936.59, 292.64",80.87979970364275,11.898827137320701,,,,
5.458051388649485,2.2371477431601976,0.7572684420111708,0.14556111360703514,274,62.06181505363759,77.10288913524951,foc,y/h,foc,e/s,"2231.93, 568.17",93.91099373242463,11.933388663685436,,,,
7.151062297295274,4.494461588333633,0.5104302080235213,0.12539021370359787,548,59.80073828029144,87.98498188729353,foc,e/s,foc,e/u,"663.07, 233.16",47.845865767034184,12.338266621652549,,,,
5.585480663858807,2.7554439239216655,0.6979071667082782,0.20089913725722508,660,55.131258675296166,92.16436266479789,distr,e/u,foc,e/h,"2352.73, 435.97",32.82322435831301,12.071450048316718,,,,
5.310895504326831,2.0995799687136905,0.5907222259641026,0.23400328473769114,309,72.28941972276643,90.56690146918183,foc,y/h,distr,y/s,"2193.50, 535.83",55.856592125157874,11.817314698497388,,,,
5.804280957577736,3.0956963958172525,0.775493923768406,0.38477495081070023,624,68.23910807272446,63.43523970424714,foc,y/h,free,y/h,"2496.64, 442.64",31.026041187288662,11.919906321523051,,,,
5.918572838589389,2.251188035146747,0.7690351996110009,0.17819787050382327,320,58.6396999721834,94.3446193337278,free,e/s,free,e/u,"2178.44, 266.68",54.12296106139163,11.387764581158331,,,,
5.059099342434974,3.885984153006037,0.6975377195936137,0.17095363236912603,407,36.23446149088354,59.493024671861974,distr,e/u,distr,y/u,"4096.44, 763.28",68.40732653705392,11.3781016958955,,,,
6.600156257624763,3.5807242240216937,0.5525417913059482,0.16087877256647012,330,57.29391134913591,86.781781462157,free,e/h,distr,e/h,"4081.71, 742.60",71.8040885266411,11.591747625075833,,,,
7.4536302223559066,4.096509298163422,0.71170306410965,0.2366264361494434,612,66.72153940928123,61.535746615999976,foc,e/h,foc,e/h,"2224.73, 211.70",37.3175981353515,11.76370354694439,,,,
6.574059621281394,4.1457909196878004,0.5729913706702059,0.10163345909009748,295,82.07802390340441,65.79399746739071,foc,e/s,free,e/u,"2164.11, 381.15",31.012443543586897,11.470720636361351,,,,
7.118396049784943,3.6184529345578005,0.7295766943782438,0.16499011251787699,581,84.72408214597957,52.61299805594386,free,y/h,distr,e/h,"2732.08, 211.40",67.76937394252582,12.249365492111814,,,,
6.936216968527984,3.7991779692903913,0.6324090755306645,0.19807282510630003,251,84.8773398835425,33.45691488859485,distr,e/s,free,e/h,"2087.09, 396.58",73.91447328414465,11.243995147979014,,,,
5.280130151928266,3.4729017330018648,0.6552984959180755,0.2731780124311744,651,77.45132338498951,39.71479082370603,free,y/s,foc,y/u,"2820.07, 381.22",32.85739384210443,12.324709506955411,,,,
7.317083824667291,2.2702104294611183,0.6312555670161548,0.1490979178122893,512,65.41965290655139,30.485161247640875,free,y/u,distr,y/s,"4444.51, 607.48",56.85413250065399,11.563425810657987,,,,
5.393520203279037,3.8942191688027603,0.7072207394742873,0.24056704987467767,496,84.05789504478277,91.88201216656525,foc,e/u,distr,y/s,"1388.55, 397.63",93.07777671392256,11.788581373642572,,,,
6.5894643557868084,4.004456447095529,0.6491122460815076,0.10446829216564621,519,55.83965943653928,82.58023174586745,free,y/u,free,y/u,"3518.59, 729.57",67.68455229183469,12.379216442556768,,,,
5.371141364631527,2.2339065381790597,0.7101690750108819,0.12344009216381394,667,99.82796352164176,83.24686260101876,free,e/s,foc,e/s,"3861.56, 201.45",36.71308828807572,12.382669454406244,,,,
5.883224151650484,3.5378199460048068,0.6245905532886242,0.35526244673206153,476,78.76534443954134,62.059902337097085,distr,y/u,distr,e/h,"771.78, 784.83",75.8285292732183,11.822449098235701,,,,
5.35600516605097,3.859799346414728,0.6178648708856432,0.29072287225059734,559,38.181340650413375,66.1543036427247,distr,y/s,distr,y/u,"60.09, 633.82",76.3638272733991,11.17398390498456,,,,
5.493740794546208,2.549105455379725,0.6985690786021639,0.14663548456437822,565,86.29644350442729,59.68796743687305,foc,e/s,distr,y/u,"1501.64, 316.08",50.31378700465599,11.57090585517485,,,,
6.166490858299105,3.354538593334982,0.5516036891620281,0.2667210424505051,506,63.504673509282526,76.03615302205965,free,y/s,distr,e/h,"2119.69, 529.09",53.169413910831366,11.796721145532347,,,,
6.435290807029273,2.010808999837137,0.5955584441798799,0.14012842334777514,637,78.72331661812092,81.67543844489823,foc,e/u,distr,y/u,"4210.50, 764.05",44.66674791477587,11.406661734439572,,,,
7.376990967615656,3.7835673496160114,0.6116090790291057,0.37198161256359785,360,44.901612675652565,66.14683568834602,foc,y/h,free,y/h,"2548.22, 648.88",78.85516871988933,11.173869440128376,,,,
6.4757975188194346,4.24341624877348,0.6135522620101939,0.3443700951742368,587,44.65511936767655,93.24044671467675,distr,y/u,free,y/s,"3755.81, 206.52",68.97763782305277,12.278840898052003,,,,
6.698933759991127,3.1266192137980022,0.5745182052848986,0.20547972337682496,346,37.03061888025539,53.03621895581023,distr,e/u,foc,y/h,"2444.67, 475.09",60.61354640709615,12.037948911179802,,,,
5.280775490273422,3.5656976380948704,0.6878889314509982,0.15892875399012624,365,61.09926629161595,39.30330019042944,foc,y/h,foc,y/u,"2562.37, 267.65",34.349054950596084,12.346307731513198,,,,
6.807648399845435,4.148558265794783,0.6551734683939392,0.12086614568802675,360,99.23459790221635,84.72064917562241,free,e/s,foc,y/h,"3087.49, 636.57",38.9214547021354,11.641281595755581,,,,
5.519001674973715,3.2042077528345354,0.6524337202799968,0.20962800490710193,456,76.34960451214081,92.52140411606982,foc,y/u,free,e/u,"2685.19, 318.49",81.3614545441064,11.375660778515412,,,,
6.850485287262641,4.482477511907687,0.6825540594894882,0.3220434437383136,260,64.01965748694873,98.76793035850821,foc,e/s,distr,e/h,"4197.76, 253.84",75.21191273885935,12.305404879685181,,,,
5.169633673424819,3.332780640459133,0.5091196608770124,0.38591646907421673,580,54.06044319003156,77.27954364710443,distr,y/u,distr,e/s,"2874.22, 324.02",67.8238011895116,11.760320262858679,,,,
7.215376253936741,3.117543425263628,0.659743481180654,0.2197144830144398,664,51.8014630510948,64.75010013867029,distr,y/u,distr,e/u,"4401.63, 671.56",99.84151701333566,11.145366750620154,,,,
6.308532323047599,3.092790812367025,0.790252094650053,0.2952971710086917,381,42.70921638292584,95.14435420339039,free,y/h,distr,e/u,"109.23, 664.12",50.16865451234358,11.420135653617091,,,,
6.309625063051841,4.065033862537329,0.6761737608359508,0.35369533018942767,530,33.27733129251564,40.36441656252519,foc,e/h,free,e/s,"3153.74, 653.00",57.053616104935436,12.29725286606354,,,,
6.401649338062334,2.1214037053453234,0.7196664063909622,0.14367048694939044,550,57.3029735056192,91.10160883703026,free,y/u,foc,y/u,"3668.91, 721.04",98.59450137161029,11.432707819789604,,,,
6.403736058269562,4.222744873854857,0.6817850223628504,0.14531305050358323,537,44.53927638530247,30.986489437054242,foc,e/h,free,y/s,"2903.28, 275.69",75.26236707282882,11.913059858793558,,,,
5.275137177529974,4.306877019464617,0.5332707402745724,0.3308397333309535,667,59.67922401737396,61.99739379327717,distr,y/u,distr,y/s,"4183.34, 291.67",46.45726981436333,11.736515573145056,,,,
6.739273937425205,2.2119436820208467,0.5135887938860619,0.1209645734476438,594,96.82026365679391,77.29773910290508,distr,y/u,distr,y/s,"2579.64, 400.11",59.48920858969654,11.669538189031975,,,,
7.013710267535677,3.3071918496352586,0.774176850292307,0.37925767809509037,616,45.36059536685703,37.08614151325656,distr,e/s,distr,y/h,"2295.58, 608.37",57.12423846212009,11.366295785538842,,,,
6.038494081254674,4.0108764514013835,0.520244321533189,0.13088953642514833,251,36.98516876898485,48.6461235277541,free,y/u,distr,e/h,"4066.90, 788.36",89.28766233959156,12.339424890949171,,,,
5.808435163101181,2.009617733255645,0.5325070886657283,0.1688737402943614,673,70.43628102860117,84.55432284061439,free,e/s,distr,y/s,"3404.31, 677.18",51.69255645081811,11.230964229990212,,,,
5.042007855967204,4.337772305225455,0.7883360842181524,0.33169866403883164,524,61.16351564085501,51.90708474542426,foc,e/s,foc,y/h,"4410.14, 589.00",31.648149575964695,11.809390185073676,,,,
6.33668449549885,2.145103642732991,0.6676629665273933,0.1559478835192268,468,39.50505009760795,82.18648853655958,distr,y/u,free,e/s,"3087.86, 715.63",73.61619588129803,12.023077251096337,,,,
5.256554191356979,3.3347892707353832,0.7048610062297409,0.19241401788446572,338,72.97021681164587,69.30449496938257,distr,e/u,foc,y/u,"380.12, 259.63",73.04654692943669,11.258827692133403,,,,
6.303834627629938,4.013363533793473,0.7860951424538078,0.30906072676645335,366,50.41531759804643,74.75827328224065,free,e/u,distr,y/s,"2149.70, 558.01",71.89923019636632,12.015086874035514,,,,
5.510823697927356,3.6580335995495648,0.6919735575634396,0.31432336586035303,652,84.18568103381224,95.32274766026434,foc,y/h,foc,y/h,"537.52, 705.85",41.520699959651886,11.817673938895027,,,,
5.309351287948818,4.241758278982057,0.7363424685279398,0.18726420675703165,383,95.96441925794697,73.39482758982192,distr,y/s,foc,e/s,"4446.47, 337.77",49.8159309635558,11.333613365059138,,,,
6.39387605966093,4.0496449576462314,0.7450100276582255,0.20651231880775783,607,42.10338333781139,98.29168947618734,foc,y/h,foc,y/h,"2472.38, 524.31",59.37889744870277,11.502141343703405,,,,
6.18696882653863,3.6959325369839244,0.7261325761070403,0.1485598855784967,646,58.89317120591879,83.05336584936629,distr,y/u,free,y/h,"1416.80, 683.69",33.95214449564299,12.150793063384576,,,,
6.926618952200159,2.5670045507463852,0.7582927088136433,0.18950423573194491,336,59.56589799666939,36.49748911640234,foc,e/h,foc,e/h,"1377.26, 258.76",63.918355483816576,12.100901930558061,,,,
5.731535833504554,3.479782347441703,0.5502243228950422,0.21448193635922796,588,90.52008678218448,58.81741759598488,foc,y/s,free,y/u,"3482.67, 677.51",64.22129879895488,11.239685703721987,,,,
7.3734726396735715,2.226756479354578,0.7834578229858539,0.33638647933017274,280,99.38514032192484,44.79645467017882,distr,e/h,distr,y/h,"103.21, 285.65",37.33495435767373,12.156611156381421,,,,
5.8401752958578985,4.13271415747972,0.6729536298585488,0.18135897130737755,661,97.13204182136309,86.86022394914684,foc,e/u,distr,y/s,"4395.91, 714.77",61.84595668400702,11.86557658010582,,,,
6.555459584818611,3.481988788776656,0.7175848931747967,0.3706689676267714,540,81.62098758624174,58.346577147659815,distr,e/s,foc,e/s,"2275.96, 243.34",87.66274305763567,12.39531015024313,,,,
6.858343335579955,3.8689513148805745,0.5484858011305674,0.12303894520446519,699,59.2685465797702,53.59911365003404,free,e/s,foc,y/s,"3858.64, 697.15",39.26060719639283,11.931644319217446,,,,
5.807474173666061,2.9022906773358343,0.7666468261025547,0.19157949945527036,553,79.03943193205382,81.75724691294468,foc,e/s,foc,y/u,"2113.64, 262.55",84.77409955401589,11.206297084391197,,,,
6.199442766203109,2.279439892556262,0.674509210088046,0.37334948685385816,253,89.26180576698262,64.36287349146758,free,e/h,distr,y/h,"515.64, 704.73",56.723394784959126,12.329518778537992,,,,
7.363122201529993,3.884161484505684,0.7976918301413178,0.30519520572341885,513,81.12866777115377,99.99087534200571,distr,e/u,distr,y/u,"1445.86, 730.74",46.453111113236716,11.989905087056014,,,,
6.403652753584941,4.28565524148966,0.7543513040972488,0.1332372982849038,517,97.67511029403188,92.9950778191263,distr,y/u,distr,y/h,"2639.15, 641.44",75.03659703926161,12.1115174115968,,,,
6.78527863831318,3.582972223587844,0.586619026147228,0.15095459613957324,402,37.62269377176782,83.20767443799356,foc,y/u,distr,y/s,"497.41, 758.73",93.55106380447343,11.18390230519719,,,,
5.977348319183626,3.766499168179959,0.7219253040427984,0.3653564002148383,600,92.73115400329382,84.96309523617225,foc,e/u,free,y/s,"2139.26, 666.19",74.02613998440751,11.832721526057975,,,,
7.119818465891066,3.0233137146104285,0.7413536357635373,0.24142905373289683,290,57.60749475661869,57.84798021053022,foc,e/h,foc,e/h,"2179.83, 621.41",69.09180810033683,11.677778379309212,,,,
7.259558454881905,3.7071885915809917,0.5115560386656032,0.3753452500161023,463,46.747503528044305,50.20921704980198,free,e/u,distr,e/u,"1144.66, 290.27",90.66078998011969,11.705817194035019,,,,
5.395059827702097,3.8065173758027213,0.6001766430428344,0.35655235424205334,425,62.86316662551567,89.53714679771318,distr,e/u,foc,y/s,"3132.15, 395.75",49.00440912925226,11.525313242931732,,,,
6.179238140744637,3.225941408000878,0.6726022324648671,0.17155710784029843,525,75.64746009669085,92.68682936477,foc,y/u,free,e/s,"498.26, 771.34",81.72173350087276,12.14957064260382,,,,
6.913062010395846,3.6188492548496494,0.606668414177924,0.12153825745347732,431,43.44650665467848,96.84248644292785,foc,y/h,free,e/s,"3545.47, 695.06",69.04373576470603,11.460751587153641,,,,
7.045744149229957,2.19345032561576,0.7975221263174277,0.24198273753675884,279,48.08540199024134,59.3862084314038,foc,y/h,distr,y/s,"4395.15, 580.00",98.41555773065603,12.041553238670073,,,,
7.381623402639014,3.237719921258596,0.7192376675705024,0.11573113508127295,476,88.78158504119253,36.09132472560937,free,e/u,free,y/s,"1179.41, 710.71",31.775736770484436,12.042557977832931,,,,
6.546296727005016,2.869472043795673,0.7437843821444021,0.3460419897572609,692,68.75533384129369,59.41387230756042,distr,y/h,foc,e/s,"3937.13, 727.57",39.37819657922181,12.207832586209499,,,,
6.531308715694037,2.5940720690599246,0.5911330472965436,0.37148476739669223,482,68.62211083123307,89.19948841564536,distr,y/s,distr,y/h,"2965.18, 286.42",73.44385667942743,12.204703309553455,,,,
6.6457537010760195,2.6740724797189777,0.6813612181465819,0.32786900832792887,412,32.790035855567126,78.6400574218284,distr,y/s,foc,y/h,"1042.69, 234.24",45.05141877788863,11.812263175450077,,,,
6.396685878973241,2.775385235851294,0.6855923549356524,0.2359803826223627,560,38.34191606172682,44.64285414875232,free,e/u,distr,y/s,"257.73, 297.68",95.59439573962993,11.502433429274603,,,,
6.649660724197531,2.9182295540921492,0.7249882211936871,0.2498846966260266,506,77.36092552821995,49.75640137777938,distr,y/s,foc,e/s,"2251.40, 375.60",61.587482383134954,12.146548857737137,,,,
5.657731045407517,2.404302980126925,0.6552558063551768,0.20363254284176652,449,70.05799822464759,85.7171903331885,distr,e/h,distr,e/u,"2488.66, 348.88",30.44524952415298,12.399494131435938,,,,
5.082343531272865,4.358667594031063,0.6365214633149089,0.16718017194075738,656,96.49532611292923,40.57499251547374,foc,y/u,distr,e/h,"3136.81, 263.34",82.02818598327018,11.792355230216804,,,,
6.569533058037469,2.519602006271174,0.7330142379342436,0.2995798462407421,497,81.39172348554148,57.854863232998284,distr,y/u,foc,e/s,"656.81, 742.82",54.34840858356615,12.204197678973278,,,,
6.04406976622728,3.6802834720501347,0.7169829092919267,0.33512844617213833,549,46.93988719269392,62.155581173094944,distr,y/s,free,y/u,"2741.94, 286.37",37.69614685712346,11.335694873565576,,,,
7.027224798177935,2.087734071444634,0.7186167084645824,0.1441491486779556,645,65.33395911178523,85.40929115213679,foc,y/h,distr,y/u,"1394.49, 691.17",54.73815796719013,11.11788238243942,,,,
6.594490685471687,3.587625002796865,0.513574049094543,0.16565395800865312,385,55.499719981109635,57.02394169645821,free,e/s,free,e/h,"1040.20, 769.99",88.9313244100818,11.557370876858771,,,,
5.76873029919738,3.1369507444358367,0.6971315093452813,0.367346390070182,318,60.522264222576624,50.65199516179702,free,e/s,distr,y/u,"3805.02, 794.39",91.27826286907253,11.879389985560644,,,,
5.76347940889214,3.237070746315445,0.7816912205657536,0.24406648189197497,589,39.45802852697783,49.79638168402487,distr,e/h,foc,y/u,"2618.68, 633.69",35.28904097663051,11.544285183390723,,,,
5.156645817751934,4.498544196088886,0.6357062713536092,0.3703779164088832,256,92.4607029119891,60.71185445293983,foc,e/s,distr,y/h,"2347.15, 514.82",86.3410202036077,11.202352682868552,,,,
